,Unnamed: 0_x,Season,TeamID,Opponent_WinPct,Unnamed: 0_y,Opponent_PointDiff,AdjPointDiff
36,36,1985,1150,78.02867383512545,36,153.8235294117647,12002.646004638413
37,37,1985,1151,76.20327700972864,37,127.1875,9692.10429467486
38,38,1985,1152,74.13381123058542,38,139.05,10308.306451612903
39,39,1985,1153,73.58122781927008,39,183.41176470588235,13495.66284355789
40,40,1985,1154,73.76344086021504,40,124.5,9183.548387096773
41,41,1985,1155,72.62143121987394,41,167.66666666666666,12176.193301198864
42,42,1985,1156,66.66666666666667,42,100.6,6706.666666666667
43,43,1985,1159,0.0,43,138.23076923076923,0.0
44,44,1985,1160,80.0,44,162.2941176470588,12983.529411764704
45,45,1985,1161,79.48275862068965,45,141.35294117647058,11235.121703853954
46,46,1985,1162,82.09677419354838,46,131.11111111111111,10763.799283154121
47,47,1985,1163,74.98653857849261,47,143.3684210526316,10750.70163620073
48,48,1985,1165,72.41379310344827,48,122.29411764705884,8855.78093306288
49,49,1985,1166,72.75132275132276,49,181.875,13231.646825396827
50,50,1985,1168,90.0,50,134.41176470588235,12097.05882352941
51,51,1985,1171,0.0,51,84.5,0.0
52,52,1985,1172,79.09688013136288,52,150.05555555555554,11868.92629082284
53,53,1985,1173,78.80952380952381,53,179.56521739130434,14151.449275362318
54,54,1985,1174,72.10591133004925,54,132.8235294117647,9577.361634308894
55,55,1985,1175,0.0,55,117.3125,0.0
56,56,1985,1177,80.7936507936508,56,164.16666666666666,13263.624338624339
57,57,1985,1178,80.90479231283828,57,164.6315789473684,13319.483702871481
58,58,1985,1179,74.07407407407408,58,127.6875,9458.333333333334
59,59,1985,1180,76.80623973727423,59,150.05,11524.776272577998
60,60,1985,1181,72.00116531595954,60,175.15,12611.004105090315
61,61,1985,1182,77.58620689655172,61,165.6,12848.275862068964
62,62,1985,1183,0.0,62,98.94117647058825,0.0
63,63,1985,1184,0.0,63,119.75,0.0
64,64,1985,1185,89.28571428571429,64,148.8235294117647,13287.81512605042
65,65,1985,1186,0.0,65,137.6,0.0
66,66,1985,1187,80.44608648056924,66,177.4375,14274.152469896004
67,67,1985,1190,66.82539682539682,67,113.77777777777776,7603.245149911815
68,68,1985,1191,83.33333333333333,68,144.83333333333334,12069.444444444445
69,69,1985,1192,82.14285714285714,69,107.52941176470588,8832.773109243697
70,70,1985,1193,82.14285714285714,70,135.05263157894737,11093.609022556391
71,71,1985,1196,64.89554825761722,71,165.375,10732.101293103447
72,72,1985,1197,0.0,72,133.8,0.0
73,73,1985,1199,77.60474601408973,73,196.2142857142857,15227.159807193175
74,74,1985,1200,78.54070660522274,74,138.05,10842.544546851
75,75,1985,1201,90.0,75,143.94117647058823,12954.70588235294
76,76,1985,1202,74.19354838709677,76,129.23529411764707,9588.42504743833
77,77,1985,1203,79.71264367816093,77,122.88235294117646,9795.27721433401
78,78,1985,1204,0.0,78,120.23076923076924,0.0
79,79,1985,1206,79.6031746031746,79,141.1578947368421,11236.616541353382
80,80,1985,1207,73.8509766095973,80,180.1875,13307.022847841812
81,81,1985,1208,70.23902219397213,81,166.4375,11690.407256409237
82,82,1985,1209,70.37037037037037,82,169.8125,11949.768518518518
83,83,1985,1210,71.86112408581819,83,196.1,14091.966433228947
84,84,1985,1211,0.0,84,132.16666666666666,0.0
85,85,1985,1212,0.0,85,131.08333333333334,0.0
86,86,1985,1215,0.0,86,121.5,0.0
87,87,1985,1216,65.25198938992042,87,149.0,9722.546419098144
88,88,1985,1217,75.86206896551724,88,96.57142857142856,7326.108374384235
89,89,1985,1218,67.816091954023,89,173.11111111111111,11739.719029374202
90,90,1985,1220,0.0,90,117.52941176470588,0.0
91,91,1985,1221,66.54456654456654,91,130.57894736842104,8689.319452477344
92,92,1985,1222,71.9574780058651,92,164.52941176470588,11839.121528376747
93,93,1985,1223,0.0,93,135.66666666666666,0.0
94,94,1985,1224,74.19354838709677,94,112.3529411764706,8335.863377609108
95,95,1985,1225,73.33333333333333,95,142.35294117647058,10439.215686274509
96,96,1985,1226,74.19354838709677,96,155.93333333333334,11569.247311827956
97,97,1985,1227,74.07407407407408,97,130.94444444444446,9699.588477366256
98,98,1985,1228,79.42857142857142,98,179.1904761904762,14232.843537414965
99,99,1985,1229,0.0,99,137.61111111111111,0.0
100,100,1985,1231,71.98156682027648,100,209.7894736842105,15100.975018190633
101,101,1985,1232,74.07407407407408,101,150.06666666666666,11116.04938271605
102,102,1985,1233,89.65517241379311,102,118.26315789473684,10602.903811252268
103,103,1985,1234,72.32788716659684,103,183.28571428571428,13256.668462106249
104,104,1985,1235,74.54545454545455,104,185.52631578947367,13830.143540669857
105,105,1985,1238,73.33333333333333,105,135.71428571428572,9952.380952380952
106,106,1985,1239,76.95340501792114,106,148.64705882352942,11438.897322369809
107,107,1985,1241,82.73809523809524,107,164.2,13585.595238095237
108,108,1985,1242,76.56951286261632,108,187.0952380952381,14325.791239867596
109,109,1985,1243,83.33333333333333,109,167.33333333333334,13944.444444444445
110,110,1985,1245,79.82758620689656,110,144.4375,11530.096982758621
111,111,1985,1246,70.23414218816518,111,192.11111111111111,13492.759093704177
112,112,1985,1247,73.23481116584566,112,139.2,10194.285714285714
113,113,1985,1248,80.0,113,128.38888888888889,10271.111111111111
114,114,1985,1249,78.07881773399015,114,169.94444444444446,13269.061302681994
115,115,1985,1250,0.0,115,106.84210526315788,0.0
116,116,1985,1253,90.0,116,141.8,12762.000000000002
117,117,1985,1254,83.33333333333333,117,132.78571428571428,11065.476190476189
118,118,1985,1256,83.33333333333333,118,143.52941176470588,11960.78431372549
119,119,1985,1257,78.99425287356321,119,232.26315789473685,18347.454627949184
120,120,1985,1258,0.0,120,113.47058823529412,0.0
121,121,1985,1259,73.41269841269842,121,127.5,9360.119047619048
122,122,1985,1260,78.76344086021504,122,165.78947368421052,13058.149405772494
123,123,1985,1261,69.93183826490674,123,176.33333333333334,12331.314147378556
124,124,1985,1263,72.41379310344827,124,123.47058823529412,8940.973630831642
125,125,1985,1264,77.38095238095238,125,117.2,9069.047619047618
126,126,1985,1265,65.51724137931035,126,111.57894736842104,7310.3448275862065
127,127,1985,1266,75.72523262178434,127,132.29166666666666,10017.817232256886
128,128,1985,1267,92.85714285714286,128,141.68421052631578,13156.390977443609
129,129,1985,1268,73.79101117643943,129,210.91666666666663,15563.754107297345
130,130,1985,1269,82.75862068965517,130,137.76470588235293,11401.217038539553
131,131,1985,1270,91.42857142857144,131,186.07142857142856,17012.244897959186
132,132,1985,1271,71.0171795822519,132,162.33333333333334,11528.455485518893
133,133,1985,1272,80.0,133,156.89473684210526,12551.57894736842
134,134,1985,1273,62.06896551724138,134,112.66666666666669,6993.103448275863
135,135,1985,1275,0.0,135,133.6,0.0
136,136,1985,1276,72.27193207031917,136,200.68421052631575,14503.835630743522
137,137,1985,1277,73.21871676710387,137,195.8947368421053,14343.161253008455
138,138,1985,1278,73.74319229157939,138,184.26315789473685,13588.153484885235
139,139,1985,1279,69.84747308885241,139,185.53333333333333,12959.034507085084
140,140,1985,1280,70.4284497962659,140,184.0625,12963.236540625192
141,141,1985,1281,75.24884792626727,141,177.55,13360.432949308755
142,142,1985,1283,68.85521885521885,142,120.5,8297.053872053872
143,143,1985,1284,71.46829810901002,143,121.66666666666669,8695.309603262887
144,144,1985,1285,0.0,144,117.9375,0.0
145,145,1985,1286,0.0,145,125.0,0.0
146,146,1985,1287,83.33333333333333,146,168.78571428571428,14065.476190476189
147,147,1985,1288,92.5925925925926,147,172.9,16009.259259259261
148,148,1985,1290,0.0,148,133.1,0.0
149,149,1985,1292,89.65517241379311,149,148.5,13313.793103448277
150,150,1985,1293,0.0,150,102.46666666666668,0.0
151,151,1985,1296,0.0,151,139.5625,0.0
152,152,1985,1298,0.0,152,104.16666666666669,0.0
153,153,1985,1299,79.65915489089387,153,156.85714285714286,12495.107438600211
154,154,1985,1301,73.51683276202584,154,179.45,13192.595639145537
155,155,1985,1304,80.0,155,156.64705882352942,12531.764705882353
156,156,1985,1305,90.0,156,159.52941176470588,14357.64705882353
157,157,1985,1306,61.53846153846154,157,114.73684210526316,7060.728744939272
158,158,1985,1307,80.77905491698596,158,142.16666666666666,11484.088974031503
159,159,1985,1308,77.71968854282535,159,171.75,13348.356507230254
160,160,1985,1309,74.92063492063492,160,165.52173913043478,12400.993788819876
161,161,1985,1310,90.0,161,138.88888888888889,12500.0
162,162,1985,1311,0.0,162,105.92307692307692,0.0
163,163,1985,1314,72.44938820912125,163,191.47619047619048,13872.33285661317
164,164,1985,1317,83.0952380952381,164,158.58823529411765,13177.927170868348
165,165,1985,1318,67.8232261565595,165,130.64705882352942,8860.905017277568
166,166,1985,1319,0.0,166,145.875,0.0
167,167,1985,1320,0.0,167,128.06666666666666,0.0
168,168,1985,1321,76.99339654289598,168,239.4705882352941,18437.65396036056
169,169,1985,1322,83.17460317460318,169,190.23076923076923,15822.368742368742
170,170,1985,1323,71.64750957854407,170,151.12,10827.37164750958
171,171,1985,1325,0.0,171,135.4375,0.0
172,172,1985,1326,73.44557324396034,172,193.47368421052636,14209.785644463067
173,173,1985,1327,88.0952380952381,173,147.64285714285714,13006.632653061226
174,174,1985,1328,79.63389656938044,174,192.05263157894737,15293.899399035223
175,175,1985,1329,77.77777777777777,175,166.2941176470588,12933.986928104574
176,176,1985,1330,78.33333333333333,176,209.58823529411765,16417.745098039217
177,177,1985,1331,73.7210817855979,177,156.61111111111111,11545.540530755583
178,178,1985,1332,75.43010752688173,178,160.05263157894737,12072.787209960386
179,179,1985,1333,0.0,179,144.0,0.0
180,180,1985,1334,90.0,180,117.625,10586.25
181,181,1985,1335,74.13793103448276,181,119.52631578947368,8861.433756805807
182,182,1985,1336,82.45073891625616,182,173.28571428571428,14287.535186488387
183,183,1985,1337,82.75862068965517,183,115.38095238095238,9548.768472906404
184,184,1985,1338,76.41241772276256,184,161.5625,12345.381238333825
185,185,1985,1339,0.0,185,121.88888888888889,0.0
186,186,1985,1341,0.0,186,146.15384615384616,0.0
187,187,1985,1343,0.0,187,104.11764705882354,0.0
188,188,1985,1344,75.36639058806546,188,181.21052631578948,13657.183304984705
189,189,1985,1345,71.48895598283806,189,198.4375,14186.089702844429
190,190,1985,1347,62.06896551724138,190,109.94444444444444,6824.137931034483
191,191,1985,1348,72.14854111405836,191,125.0625,9023.076923076924
192,192,1985,1349,75.31385281385282,192,174.875,13170.510010822512
193,193,1985,1350,82.73809523809524,193,144.47058823529412,11953.221288515406
194,194,1985,1351,0.0,194,134.94117647058823,0.0
195,195,1985,1352,70.37037037037037,195,124.29411764705884,8746.623093681917
196,196,1985,1353,82.75246305418719,196,155.27777777777777,12849.618568691843
197,197,1985,1354,74.73118279569893,197,157.92857142857142,11802.188940092165
198,198,1985,1356,75.06081615277019,198,171.58823529411765,12879.552983390038
199,199,1985,1359,0.0,199,122.6,0.0
200,200,1985,1360,74.07407407407408,200,126.52941176470588,9372.549019607843
201,201,1985,1361,68.96551724137932,201,114.78947368421052,7916.515426497278
202,202,1985,1363,90.0,202,126.8125,11413.125
203,203,1985,1364,79.48275862068965,203,148.0625,11768.415948275862
204,204,1985,1365,0.0,204,132.11111111111111,0.0
205,205,1985,1368,63.63636363636363,205,135.71428571428572,8636.363636363636
206,206,1985,1371,76.41241772276256,206,163.625,12502.981849887023
207,207,1985,1373,0.0,207,116.23529411764706,0.0
208,208,1985,1374,69.45432394820604,208,137.75,9567.333123865381
209,209,1985,1375,77.77777777777777,209,136.72222222222223,10633.95061728395
210,210,1985,1376,89.65517241379311,210,139.76470588235293,12530.628803245436
211,211,1985,1378,78.33333333333333,211,151.1,11836.166666666666
212,212,1985,1379,89.65517241379311,212,188.0,16855.172413793105
213,213,1985,1380,68.96551724137932,213,120.33333333333331,8298.850574712644
214,214,1985,1382,81.72413793103448,214,163.625,13372.112068965516
215,215,1985,1383,0.0,215,118.8125,0.0
216,216,1985,1384,70.19704433497537,216,141.33333333333334,9921.182266009853
217,217,1985,1385,72.20552117103841,217,180.42105263157896,13027.39613549051
218,218,1985,1386,74.71264367816092,218,158.44444444444446,11837.803320561941
219,219,1985,1387,77.01083214153292,219,146.47058823529412,11279.821884259822
220,220,1985,1388,0.0,220,129.94117647058823,0.0
221,221,1985,1389,0.0,221,113.77777777777776,0.0
222,222,1985,1390,0.0,222,145.26666666666668,0.0
223,223,1985,1391,69.99543143174955,223,163.05263157894737,11412.939293450532
224,224,1985,1393,76.2153733877872,224,194.10526315789477,14793.805108113644
225,225,1985,1395,66.16938616938617,225,132.3125,8755.036907536907
226,226,1985,1396,65.51724137931035,226,137.47058823529412,9006.693711967546
227,227,1985,1397,69.83827247374045,227,179.14285714285714,12511.027668867217
228,228,1985,1398,91.12388250319285,228,135.07142857142858,12308.232986681263
229,229,1985,1399,77.41935483870968,229,147.0,11380.645161290324
230,230,1985,1400,68.48484848484848,230,152.625,10452.5
231,231,1985,1401,70.347923681257,231,137.9375,9703.616722783387
232,232,1985,1402,0.0,232,114.53333333333332,0.0
233,233,1985,1403,68.48484848484848,233,145.44444444444446,9960.74074074074
234,234,1985,1405,70.23809523809524,234,131.76470588235293,9254.901960784313
235,235,1985,1406,66.66666666666667,235,139.0,9266.666666666668
236,236,1985,1408,78.75615763546799,236,155.0,12207.204433497538
237,237,1985,1409,73.68125701459034,237,162.52941176470588,11975.371360665478
238,238,1985,1410,0.0,238,149.93333333333334,0.0
239,239,1985,1411,72.98850574712644,239,169.33333333333334,12359.386973180077
240,240,1985,1412,74.42491657397109,240,186.95238095238096,13913.915355686215
241,241,1985,1414,90.0,241,132.11111111111111,11890.0
242,242,1985,1416,65.74675324675324,242,132.45454545454547,8708.456316410862
243,243,1985,1417,83.69458128078819,243,172.94444444444446,14474.512862616313
244,244,1985,1418,91.42857142857144,244,166.0952380952381,15185.850340136058
245,245,1985,1419,88.0952380952381,245,155.14285714285714,13667.34693877551
246,246,1985,1423,82.14285714285714,246,146.06666666666666,11998.333333333332
247,247,1985,1424,79.62962962962963,247,153.64705882352942,12234.858387799566
248,248,1985,1425,82.75862068965517,248,162.73684210526315,13467.876588021778
249,249,1985,1426,92.85714285714286,249,140.73333333333332,13068.095238095237
250,250,1985,1427,63.63636363636363,250,95.3529411764706,6067.914438502674
251,251,1985,1428,69.48275862068965,251,164.16666666666666,11406.752873563217
252,252,1985,1429,90.0,252,141.78571428571428,12760.714285714284
253,253,1985,1431,0.0,253,142.77777777777777,0.0
254,254,1985,1432,72.41379310344827,254,129.6818181818182,9390.752351097179
255,255,1985,1433,75.01915708812261,255,192.5,14441.187739463603
256,256,1985,1434,71.42857142857143,256,126.8,9057.142857142857
257,257,1985,1435,64.89554825761722,257,146.11111111111111,9481.960662085183
258,258,1985,1436,65.51724137931035,258,132.375,8672.844827586207
259,259,1985,1437,76.62007213731351,259,183.05263157894737,14025.50583650402
260,260,1985,1438,70.96335996224761,260,206.05,14622.000320221121
261,261,1985,1439,86.49425287356323,261,147.05263157894737,12719.207501512403
262,262,1985,1440,0.0,262,132.33333333333334,0.0
263,263,1985,1441,72.816091954023,263,122.21428571428572,8899.166666666668
264,264,1985,1442,75.55418719211823,264,140.0,10577.586206896553
265,265,1985,1443,83.17460317460318,265,150.73684210526315,12537.477025898079
266,266,1985,1444,89.28571428571429,266,161.14285714285714,14387.755102040817
267,267,1985,1446,74.07407407407408,267,157.28571428571428,11650.79365079365
268,268,1985,1447,0.0,268,106.46666666666668,0.0
269,269,1985,1448,72.04621944610821,269,181.3684210526316,13066.909063752048
270,270,1985,1449,74.90333174426611,270,181.5909090909091,13601.764105379232
271,271,1985,1450,0.0,271,140.2941176470588,0.0
272,272,1985,1451,0.0,272,138.1875,0.0
273,273,1985,1452,73.70689655172414,273,181.5,13377.801724137931
274,274,1985,1453,74.07407407407408,274,142.93333333333334,10587.654320987655
275,275,1985,1455,74.97809637594584,275,153.27777777777777,11492.475994513032
276,276,1985,1456,79.00246305418719,276,150.64705882352942,11901.488698927848
277,277,1985,1458,77.11213517665131,277,169.23529411764707,13050.094876660343
278,278,1985,1461,75.86206896551724,278,133.88235294117646,10156.592292089248
279,279,1985,1462,83.33333333333333,279,146.77777777777777,12231.48148148148
280,280,1985,1463,70.37037037037037,280,101.6875,7155.7870370370365
281,281,1985,1464,79.64285714285714,281,149.41176470588235,11899.579831932771
282,282,1986,1102,86.20689655172414,282,154.6,13327.586206896553
283,283,1986,1103,88.88888888888889,283,121.4375,10794.444444444443
284,284,1986,1104,67.63173072961727,284,171.55555555555554,11602.599138503228
285,285,1986,1106,0.0,285,137.07142857142858,0.0
286,286,1986,1108,0.0,286,131.1875,0.0
287,287,1986,1109,0.0,287,128.26315789473685,0.0
288,288,1986,1110,80.1404853128991,288,176.23529411764707,14123.581999849748
289,289,1986,1111,94.11764705882354,289,133.23076923076923,12539.366515837104
290,290,1986,1112,88.57142857142857,290,165.6,14667.42857142857
291,291,1986,1113,0.0,291,160.875,0.0
292,292,1986,1114,0.0,292,117.875,0.0
293,293,1986,1116,90.9090909090909,293,148.52631578947367,13502.392344497606
294,294,1986,1117,76.31048387096774,294,166.85714285714286,12732.94930875576
295,295,1986,1119,86.20689655172414,295,148.7058823529412,12819.472616632862
296,296,1986,1120,73.70979071396201,296,190.4375,14037.10826909014
297,297,1986,1121,0.0,297,106.71428571428572,0.0
298,298,1986,1122,71.66666666666666,298,137.7058823529412,9868.921568627451
299,299,1986,1123,88.57142857142857,299,129.52941176470588,11472.605042016807
300,300,1986,1124,0.0,300,127.66666666666669,0.0
301,301,1986,1126,0.0,301,123.5,0.0
302,302,1986,1129,0.0,302,131.66666666666666,0.0
303,303,1986,1130,73.95913154533845,303,175.0,12942.848020434229
304,304,1986,1131,0.0,304,146.8125,0.0
305,305,1986,1132,0.0,305,125.94117647058825,0.0
306,306,1986,1133,61.76470588235294,306,137.05,8464.852941176472
307,307,1986,1134,69.95073891625616,307,127.45,8915.221674876848
308,308,1986,1135,83.87096774193549,308,134.76470588235293,11302.846299810246
309,309,1986,1137,0.0,309,112.0,0.0
310,310,1986,1139,0.0,310,166.53846153846155,0.0
311,311,1986,1140,0.0,311,169.3684210526316,0.0
312,312,1986,1141,80.60344827586206,312,162.53333333333333,13100.747126436781
313,313,1986,1143,0.0,313,127.6470588235294,0.0
314,314,1986,1144,68.75,314,120.3846153846154,8276.442307692309
315,315,1986,1145,75.0,315,154.66666666666666,11600.0
316,316,1986,1147,70.0,316,136.64285714285714,9565.0
317,317,1986,1149,0.0,317,101.3125,0.0
318,318,1986,1150,76.15382317801672,318,172.8,13159.38064516129
319,319,1986,1151,74.375,319,131.26666666666668,9762.958333333334
320,320,1986,1152,84.43007662835248,320,129.61111111111111,10943.07604299702
321,321,1986,1153,78.18980576373049,321,221.16666666666663,17292.97870807839
322,322,1986,1154,83.87096774193549,322,145.71428571428572,12221.198156682029
323,323,1986,1155,77.34231428945326,323,180.1818181818182,13935.678811063306
324,324,1986,1156,71.67487684729065,324,125.9375,9026.554802955667
325,325,1986,1159,0.0,325,134.84615384615384,0.0
326,326,1986,1160,80.2388468013468,326,192.5,15445.978009259257
327,327,1986,1161,0.0,327,137.35294117647058,0.0
328,328,1986,1162,88.23529411764706,328,129.1764705882353,11397.923875432527
329,329,1986,1163,76.70817369093231,329,197.11111111111111,15120.03334752377
330,330,1986,1164,0.0,330,118.70588235294116,0.0
331,331,1986,1165,82.75862068965517,331,152.23529411764707,12598.782961460447
332,332,1986,1166,75.44642857142857,332,175.5,13240.848214285714
333,333,1986,1168,88.57142857142857,333,146.41176470588235,12967.899159663864
334,334,1986,1171,0.0,334,98.21428571428572,0.0
335,335,1986,1172,94.11764705882354,335,102.93333333333334,9687.843137254902
336,336,1986,1173,74.9889770723104,336,171.6,12868.108465608466
337,337,1986,1174,86.20689655172414,337,126.64285714285714,10917.487684729063
338,338,1986,1175,0.0,338,82.92857142857143,0.0
339,339,1986,1177,79.85958664204101,339,215.24,17188.977428832906
340,340,1986,1178,76.93602693602693,340,158.1764705882353,12169.469201822143
341,341,1986,1179,78.35648148148148,341,146.625,11489.019097222223
342,342,1986,1180,72.26166328600405,342,125.5625,9073.355096348883
343,343,1986,1181,75.63858781903342,343,229.20833333333331,17336.99464968762
344,344,1986,1182,83.04597701149424,344,163.75,13598.778735632182
345,345,1986,1183,88.88888888888889,345,138.9375,12350.0
346,346,1986,1184,73.87669801462906,346,136.66666666666666,10096.482061999304
347,347,1986,1185,88.88888888888889,347,162.66666666666666,14459.259259259257
348,348,1986,1186,0.0,348,99.0625,0.0
349,349,1986,1187,90.21570808523632,349,190.06666666666663,17146.99891673391
350,350,1986,1190,68.75,350,119.06666666666666,8185.833333333333
351,351,1986,1191,57.142857142857146,351,139.10526315789474,7948.872180451129
352,352,1986,1192,71.70385395537525,352,118.4,8489.736308316431
353,353,1986,1193,84.09961685823755,353,157.31578947368422,13230.197620488003
354,354,1986,1196,72.17196061467475,354,158.0,11403.16977711861
355,355,1986,1197,74.07407407407408,355,139.13333333333333,10306.172839506173
356,356,1986,1199,75.40120094958804,356,234.9375,17714.569648093842
357,357,1986,1200,86.05313092979128,357,172.61904761904762,14854.40950573778
358,358,1986,1201,86.22119815668202,358,152.05882352941177,13110.693955001354
359,359,1986,1202,57.142857142857146,359,146.26666666666668,8358.095238095239
360,360,1986,1203,83.00026123301986,360,179.4,14890.246865203762
361,361,1986,1204,70.0,361,94.07142857142856,6584.999999999999
362,362,1986,1206,71.36334610472541,362,159.47368421052633,11380.575720911474
363,363,1986,1207,70.39408866995075,363,200.4705882352941,14111.944363952478
364,364,1986,1208,73.73756849173978,364,170.5,12572.255427841632
365,365,1986,1209,70.0,365,140.86666666666667,9860.666666666668
366,366,1986,1210,75.71965876945266,366,260.35,19713.613160627003
367,367,1986,1211,0.0,367,128.6,0.0
368,368,1986,1212,74.07407407407408,368,135.72727272727272,10053.872053872054
369,369,1986,1215,66.0344827586207,369,99.4,6563.827586206898
370,370,1986,1216,0.0,370,153.83333333333334,0.0
371,371,1986,1217,94.11764705882354,371,122.6,11538.823529411766
372,372,1986,1218,76.04364326375712,372,160.0,12166.98292220114
373,373,1986,1220,0.0,373,133.44444444444446,0.0
374,374,1986,1221,0.0,374,116.05263157894736,0.0
375,375,1986,1222,68.29875105737175,375,160.25,10944.874856943823
376,376,1986,1223,70.0,376,126.6,8862.0
377,377,1986,1224,68.96551724137932,377,100.6875,6943.9655172413795
378,378,1986,1225,0.0,378,120.8125,0.0
379,379,1986,1226,0.0,379,119.28571428571428,0.0
380,380,1986,1227,83.36526181353769,380,164.44444444444446,13708.954164892864
381,381,1986,1228,75.50063856960409,381,199.8,15085.0275862069
382,382,1986,1229,71.2852733686067,382,141.61111111111111,10094.786767587693
383,383,1986,1231,77.0409726981844,383,214.57894736842104,16531.370825815673
384,384,1986,1232,75.44642857142857,384,126.1875,9520.396205357143
385,385,1986,1233,83.74342503374761,385,187.45,15697.705022575989
386,386,1986,1234,74.41145168156662,386,201.72222222222223,15010.443391987134
387,387,1986,1235,77.05198537095089,387,202.7058823529412,15618.890681664516
388,388,1986,1238,0.0,388,107.46666666666668,0.0
389,389,1986,1239,76.15382317801672,389,175.76470588235293,13385.15433270082
390,390,1986,1241,82.83875491448175,390,168.58823529411765,13965.639504994395
391,391,1986,1242,77.21974681042177,391,218.3636363636364,16861.98471260301
392,392,1986,1243,79.34912341808892,392,201.4705882352941,15986.514570997324
393,393,1986,1245,86.37992831541219,393,177.125,15300.044802867384
394,394,1986,1246,70.86751477556076,394,187.21052631578948,13267.144739824718
395,395,1986,1247,77.88063187657508,395,185.8,14470.22140266765
396,396,1986,1248,86.20689655172414,396,128.0,11034.48275862069
397,397,1986,1249,72.65043948613929,397,171.89473684210526,12488.228176933206
398,398,1986,1250,68.75,398,136.41176470588235,9378.30882352941
399,399,1986,1253,88.57142857142857,399,152.8421052631579,13537.443609022555
400,400,1986,1254,0.0,400,124.86666666666666,0.0
401,401,1986,1256,90.9090909090909,401,151.94117647058823,13812.83422459893
402,402,1986,1257,78.05704280790978,402,239.125,18665.390361441427
403,403,1986,1258,0.0,403,129.06666666666666,0.0
404,404,1986,1259,0.0,404,102.23529411764706,0.0
405,405,1986,1260,69.25030788177341,405,183.55,12710.89401169951
406,406,1986,1261,75.17323775388292,406,190.16666666666663,14295.444046196732
407,407,1986,1263,75.0,407,165.93333333333334,12445.0
408,408,1986,1264,83.87096774193549,408,164.1,13763.225806451614
409,409,1986,1265,75.0,409,140.7058823529412,10552.94117647059
410,410,1986,1266,78.25460829493088,410,151.88,11885.3099078341
411,411,1986,1267,71.66666666666666,411,136.0,9746.666666666666
412,412,1986,1268,76.97156281867585,412,262.4,20197.33808362054
413,413,1986,1269,80.3639846743295,413,170.8235294117647,13728.059499661933
414,414,1986,1270,0.0,414,144.875,0.0
415,415,1986,1271,72.03065134099617,415,145.94117647058823,10512.237998647735
416,416,1986,1272,86.0894660894661,416,166.95,14372.636363636364
417,417,1986,1273,71.66666666666666,417,107.14285714285714,7678.5714285714275
418,418,1986,1274,94.11764705882354,418,147.32,13865.411764705883
419,419,1986,1275,78.78787878787878,419,142.4375,11222.348484848484
420,420,1986,1276,76.32088122605364,420,211.95,16176.21077586207
421,421,1986,1277,72.71179225202214,421,160.8421052631579,11695.117743272613
422,422,1986,1278,76.72413793103449,422,196.27777777777777,15059.243295019158
